Threshold,FAR,FRR
0.416,0.330357,0.057143
0.417,0.332143,0.057143
0.418,0.332143,0.057143
0.419,0.332143,0.057143
0.42,0.332143,0.057143
0.421,0.332143,0.057143
0.422,0.333929,0.057143
0.423,0.335714,0.057143
0.424,0.335714,0.057143
0.425,0.339286,0.057143
0.426,0.339286,0.057143
0.427,0.339286,0.057143
0.428,0.341071,0.057143
0.429,0.341071,0.057143
0.43,0.341071,0.057143
0.431,0.341071,0.057143
0.432,0.341071,0.057143
0.433,0.341071,0.057143
0.434,0.341071,0.05
0.435,0.341071,0.05
0.436,0.342857,0.05
0.437,0.342857,0.05
0.438,0.344643,0.05
0.439,0.344643,0.05
0.44,0.348214,0.05
0.441,0.348214,0.05
0.442,0.348214,0.05
0.443,0.35,0.05
0.444,0.35,0.05
0.445,0.351786,0.05
0.446,0.351786,0.05
0.447,0.351786,0.05
0.448,0.351786,0.05
0.449,0.351786,0.05
0.45,0.353571,0.05
0.451,0.353571,0.05
0.452,0.355357,0.05
0.453,0.355357,0.05
0.454,0.357143,0.05
0.455,0.357143,0.05
0.456,0.360714,0.05
0.457,0.360714,0.05
0.458,0.3625,0.05
0.459,0.364286,0.05
0.46,0.364286,0.05
0.461,0.366071,0.05
0.462,0.367857,0.05
0.463,0.371429,0.05
0.464,0.373214,0.05
0.465,0.373214,0.05
0.466,0.373214,0.05
0.467,0.373214,0.05
0.468,0.373214,0.05
0.469,0.373214,0.05
0.47,0.373214,0.05
0.471,0.373214,0.05
0.472,0.373214,0.05
0.473,0.373214,0.05
0.474,0.376786,0.05
0.475,0.376786,0.05
0.476,0.378571,0.05
0.477,0.378571,0.05
0.478,0.378571,0.05
0.479,0.380357,0.05
0.48,0.380357,0.05
0.481,0.380357,0.05
0.482,0.382143,0.05
0.483,0.385714,0.05
0.484,0.385714,0.05
0.485,0.385714,0.05
0.486,0.385714,0.05
0.487,0.3875,0.05
0.488,0.3875,0.05
0.489,0.3875,0.05
0.49,0.389286,0.05
0.491,0.391071,0.05
0.492,0.391071,0.042857
0.493,0.392857,0.042857
0.494,0.392857,0.042857
0.495,0.394643,0.042857
0.496,0.394643,0.042857
0.497,0.394643,0.042857
0.498,0.396429,0.042857
0.499,0.398214,0.042857
0.5,0.4,0.042857
0.501,0.4,0.042857
0.502,0.4,0.042857
0.503,0.4,0.042857
0.504,0.401786,0.042857
0.505,0.401786,0.035714
0.506,0.401786,0.035714
0.507,0.403571,0.035714
0.508,0.403571,0.028571
0.509,0.403571,0.028571
0.51,0.405357,0.028571
0.511,0.405357,0.028571
0.512,0.405357,0.028571
0.513,0.407143,0.028571
0.514,0.408929,0.028571
0.515,0.410714,0.028571
0.516,0.410714,0.028571
0.517,0.4125,0.028571
0.518,0.414286,0.028571
0.519,0.414286,0.028571
0.52,0.414286,0.028571
0.521,0.414286,0.028571
0.522,0.414286,0.028571
0.523,0.414286,0.028571
0.524,0.414286,0.028571
0.525,0.414286,0.028571
0.526,0.414286,0.028571
0.527,0.417857,0.028571
0.528,0.417857,0.028571
0.529,0.417857,0.028571
0.53,0.417857,0.028571
0.531,0.417857,0.028571
0.532,0.419643,0.028571
0.533,0.419643,0.028571
0.534,0.423214,0.028571
0.535,0.423214,0.028571
0.536,0.423214,0.028571
0.537,0.423214,0.028571
0.538,0.423214,0.028571
0.539,0.423214,0.028571
0.54,0.425,0.028571
0.541,0.425,0.028571
0.542,0.426786,0.028571
0.543,0.428571,0.028571
0.544,0.432143,0.028571
0.545,0.432143,0.028571
0.546,0.432143,0.028571
0.547,0.433929,0.028571
0.548,0.433929,0.028571
0.549,0.435714,0.028571
0.55,0.435714,0.028571
0.551,0.435714,0.028571
0.552,0.435714,0.028571
0.553,0.435714,0.028571
0.554,0.435714,0.028571
0.555,0.439286,0.028571
0.556,0.439286,0.028571
0.557,0.439286,0.028571
0.558,0.439286,0.028571
0.559,0.439286,0.028571
0.56,0.439286,0.028571
0.561,0.439286,0.028571
0.562,0.441071,0.028571
0.563,0.442857,0.028571
0.564,0.442857,0.028571
0.565,0.442857,0.028571
0.566,0.442857,0.028571
0.567,0.444643,0.028571
0.568,0.444643,0.028571
0.569,0.444643,0.028571
0.57,0.444643,0.028571
0.571,0.444643,0.028571
0.572,0.444643,0.028571
0.573,0.448214,0.028571
